date,hospital,blood_group,demand,units_collected,stock_on_hand,units_used,units_expired,units_expiring_soon,shortage,is_weekend,is_holiday,is_dengue_season,day_of_week,month,year,week_of_year
2021-10-13,Hospital_A,O_positive,55,68,1695,55,0,188,0,0,0,1,2,10,2021,41
2021-10-14,Hospital_A,O_positive,53,62,1704,53,0,135,0,0,0,1,3,10,2021,41
2021-10-15,Hospital_A,O_positive,42,52,1714,42,0,159,0,0,0,1,4,10,2021,41
2021-10-16,Hospital_A,O_positive,50,58,1717,50,5,104,0,1,0,1,5,10,2021,41
2021-10-17,Hospital_A,O_positive,30,29,1678,30,38,36,0,1,0,1,6,10,2021,41
2021-10-18,Hospital_A,O_positive,60,59,1677,60,0,0,0,0,0,1,0,10,2021,42
2021-10-19,Hospital_A,O_positive,59,62,1680,59,0,0,0,0,0,1,1,10,2021,42
2021-10-20,Hospital_A,O_positive,60,68,1688,60,0,56,0,0,0,1,2,10,2021,42
2021-10-21,Hospital_A,O_positive,54,56,1690,54,0,71,0,0,0,1,3,10,2021,42
2021-10-22,Hospital_A,O_positive,47,50,1693,47,0,69,0,0,0,1,4,10,2021,42
2021-10-23,Hospital_A,O_positive,45,38,1686,45,0,64,0,1,0,1,5,10,2021,42
2021-10-24,Hospital_A,O_positive,51,54,1689,51,0,79,0,1,0,1,6,10,2021,42
2021-10-25,Hospital_A,O_positive,52,56,1693,52,0,204,0,0,0,1,0,10,2021,43
2021-10-26,Hospital_A,O_positive,42,47,1698,42,0,162,0,0,0,1,1,10,2021,43
2021-10-27,Hospital_A,O_positive,71,75,1702,71,0,215,0,0,0,1,2,10,2021,43
2021-10-28,Hospital_A,O_positive,56,64,1710,56,0,286,0,0,0,1,3,10,2021,43
2021-10-29,Hospital_A,O_positive,52,53,1676,52,35,199,0,0,0,1,4,10,2021,43
2021-10-30,Hospital_A,O_positive,44,51,1683,44,0,155,0,1,0,1,5,10,2021,43
2021-10-31,Hospital_A,O_positive,29,33,1659,29,28,160,0,1,0,1,6,10,2021,43
2021-11-01,Hospital_A,O_positive,65,62,1558,65,98,50,0,0,0,0,0,11,2021,44
2021-11-02,Hospital_A,O_positive,47,50,1561,47,0,71,0,0,0,0,1,11,2021,44
2021-11-03,Hospital_A,O_positive,37,39,1563,37,0,62,0,0,0,0,2,11,2021,44
2021-11-04,Hospital_A,O_positive,24,22,1561,24,0,100,0,0,1,0,3,11,2021,44
2021-11-05,Hospital_A,O_positive,57,62,1566,57,0,116,0,0,0,0,4,11,2021,44
2021-11-06,Hospital_A,O_positive,28,33,1571,28,0,142,0,1,0,0,5,11,2021,44
2021-11-07,Hospital_A,O_positive,30,44,1585,30,0,251,0,1,0,0,6,11,2021,44
2021-11-08,Hospital_A,O_positive,48,52,1589,48,0,203,0,0,0,0,0,11,2021,45
2021-11-09,Hospital_A,O_positive,42,33,1570,42,10,209,0,0,0,0,1,11,2021,45
2021-11-10,Hospital_A,O_positive,60,76,1574,60,12,137,0,0,0,0,2,11,2021,45
2021-11-11,Hospital_A,O_positive,36,39,1498,36,79,22,0,0,0,0,3,11,2021,45
2021-11-12,Hospital_A,O_positive,46,44,1496,46,0,102,0,0,0,0,4,11,2021,45
2021-11-13,Hospital_A,O_positive,29,36,1503,29,0,248,0,1,0,0,5,11,2021,45
2021-11-14,Hospital_A,O_positive,26,35,1512,26,0,222,0,1,0,0,6,11,2021,45
2021-11-15,Hospital_A,O_positive,52,52,1512,52,0,220,0,0,0,0,0,11,2021,46
2021-11-16,Hospital_A,O_positive,51,72,1533,51,0,216,0,0,0,0,1,11,2021,46
2021-11-17,Hospital_A,O_positive,56,77,1435,56,119,41,0,0,0,0,2,11,2021,46
2021-11-18,Hospital_A,O_positive,44,45,1436,44,0,69,0,0,0,0,3,11,2021,46
2021-11-19,Hospital_A,O_positive,44,46,1438,44,0,25,0,0,0,0,4,11,2021,46
2021-11-20,Hospital_A,O_positive,24,30,1444,24,0,1,0,1,0,0,5,11,2021,46
2021-11-21,Hospital_A,O_positive,35,36,1445,35,0,0,0,1,0,0,6,11,2021,46
2021-11-22,Hospital_A,O_positive,56,66,1455,56,0,0,0,0,0,0,0,11,2021,47
2021-11-23,Hospital_A,O_positive,54,63,1464,54,0,0,0,0,0,0,1,11,2021,47
2021-11-24,Hospital_A,O_positive,39,49,1474,39,0,0,0,0,0,0,2,11,2021,47
2021-11-25,Hospital_A,O_positive,43,46,1477,43,0,0,0,0,0,0,3,11,2021,47
2021-11-26,Hospital_A,O_positive,49,50,1478,49,0,0,0,0,0,0,4,11,2021,47
2021-11-27,Hospital_A,O_positive,39,38,1477,39,0,0,0,1,0,0,5,11,2021,47
2021-11-28,Hospital_A,O_positive,35,40,1482,35,0,57,0,1,0,0,6,11,2021,47
2021-11-29,Hospital_A,O_positive,49,47,1480,49,0,8,0,0,0,0,0,11,2021,48
2021-11-30,Hospital_A,O_positive,29,23,1474,29,0,0,0,0,0,0,1,11,2021,48
2021-12-01,Hospital_A,O_positive,44,50,1480,44,0,0,0,0,0,0,2,12,2021,48
2021-12-02,Hospital_A,O_positive,41,54,1493,41,0,0,0,0,0,0,3,12,2021,48
2021-12-03,Hospital_A,O_positive,47,48,1494,47,0,0,0,0,0,0,4,12,2021,48
2021-12-04,Hospital_A,O_positive,22,25,1497,22,0,0,0,1,0,0,5,12,2021,48
2021-12-05,Hospital_A,O_positive,29,30,1498,29,0,0,0,1,0,0,6,12,2021,48
2021-12-06,Hospital_A,O_positive,60,58,1496,60,0,36,0,0,0,0,0,12,2021,49
2021-12-07,Hospital_A,O_positive,26,32,1502,26,0,87,0,0,0,0,1,12,2021,49
2021-12-08,Hospital_A,O_positive,33,37,1506,33,0,54,0,0,0,0,2,12,2021,49
2021-12-09,Hospital_A,O_positive,39,45,1512,39,0,178,0,0,0,0,3,12,2021,49
2021-12-10,Hospital_A,O_positive,45,50,1517,45,0,172,0,0,0,0,4,12,2021,49
2021-12-11,Hospital_A,O_positive,38,47,1526,38,0,134,0,1,0,0,5,12,2021,49
2021-12-12,Hospital_A,O_positive,29,42,1539,29,0,189,0,1,0,0,6,12,2021,49
2021-12-13,Hospital_A,O_positive,46,53,1480,46,66,77,0,0,0,0,0,12,2021,50
2021-12-14,Hospital_A,O_positive,41,48,1487,41,0,98,0,0,0,0,1,12,2021,50
2021-12-15,Hospital_A,O_positive,53,59,1493,53,0,97,0,0,0,0,2,12,2021,50
2021-12-16,Hospital_A,O_positive,53,51,1491,53,0,120,0,0,0,0,3,12,2021,50
2021-12-17,Hospital_A,O_positive,43,42,1490,43,0,159,0,0,0,0,4,12,2021,50
2021-12-18,Hospital_A,O_positive,25,24,1489,25,0,134,0,1,0,0,5,12,2021,50
2021-12-19,Hospital_A,O_positive,31,31,1489,31,0,191,0,1,0,0,6,12,2021,50
2021-12-20,Hospital_A,O_positive,58,84,1494,58,21,175,0,0,0,0,0,12,2021,51
2021-12-21,Hospital_A,O_positive,42,50,1478,42,24,156,0,0,0,0,1,12,2021,51
2021-12-22,Hospital_A,O_positive,41,39,1476,41,0,184,0,0,0,0,2,12,2021,51
2021-12-23,Hospital_A,O_positive,42,48,1477,42,5,137,0,0,0,0,3,12,2021,51
2021-12-24,Hospital_A,O_positive,47,59,1468,47,21,141,0,0,0,0,4,12,2021,51
2021-12-25,Hospital_A,O_positive,22,22,1468,22,0,167,0,1,1,0,5,12,2021,51
2021-12-26,Hospital_A,O_positive,21,20,1420,21,47,99,0,1,0,0,6,12,2021,51
2021-12-27,Hospital_A,O_positive,51,60,1429,51,0,78,0,0,0,0,0,12,2021,52
2021-12-28,Hospital_A,O_positive,38,36,1427,38,0,95,0,0,0,0,1,12,2021,52
2021-12-29,Hospital_A,O_positive,47,62,1432,47,10,173,0,0,0,0,2,12,2021,52
2021-12-30,Hospital_A,O_positive,55,74,1451,55,0,118,0,0,0,0,3,12,2021,52
2021-12-31,Hospital_A,O_positive,46,48,1453,46,0,138,0,0,0,0,4,12,2021,52
2022-01-01,Hospital_A,O_positive,42,43,1454,42,0,144,0,1,0,0,5,1,2022,52
2022-01-02,Hospital_A,O_positive,30,26,1420,30,30,131,0,1,0,0,6,1,2022,52
2022-01-03,Hospital_A,O_positive,43,45,1422,43,0,147,0,0,0,0,0,1,2022,1
2022-01-04,Hospital_A,O_positive,36,32,1418,36,0,111,0,0,0,0,1,1,2022,1
2022-01-05,Hospital_A,O_positive,35,45,1423,35,5,165,0,0,0,0,2,1,2022,1
2022-01-06,Hospital_A,O_positive,32,40,1419,32,12,121,0,0,0,0,3,1,2022,1
2022-01-07,Hospital_A,O_positive,50,61,1403,50,27,86,0,0,0,0,4,1,2022,1
2022-01-08,Hospital_A,O_positive,33,26,1396,33,0,106,0,1,0,0,5,1,2022,1
2022-01-09,Hospital_A,O_positive,45,64,1404,45,11,134,0,1,0,0,6,1,2022,1
2022-01-10,Hospital_A,O_positive,53,73,1424,53,0,81,0,0,0,0,0,1,2022,2
2022-01-11,Hospital_A,O_positive,37,45,1432,37,0,102,0,0,0,0,1,1,2022,2
2022-01-12,Hospital_A,O_positive,56,67,1443,56,0,46,0,0,0,0,2,1,2022,2
2022-01-13,Hospital_A,O_positive,47,49,1445,47,0,41,0,0,0,0,3,1,2022,2
2022-01-14,Hospital_A,O_positive,48,66,1463,48,0,24,0,0,0,0,4,1,2022,2
2022-01-15,Hospital_A,O_positive,32,35,1466,32,0,119,0,1,0,0,5,1,2022,2
2022-01-16,Hospital_A,O_positive,27,30,1469,27,0,129,0,1,0,0,6,1,2022,2
2022-01-17,Hospital_A,O_positive,58,55,1466,58,0,71,0,0,0,0,0,1,2022,3
2022-01-18,Hospital_A,O_positive,39,40,1467,39,0,32,0,0,0,0,1,1,2022,3
2022-01-19,Hospital_A,O_positive,47,51,1471,47,0,0,0,0,0,0,2,1,2022,3
2022-01-20,Hospital_A,O_positive,44,47,1474,44,0,0,0,0,0,0,3,1,2022,3
2022-01-21,Hospital_A,O_positive,45,45,1474,45,0,0,0,0,0,0,4,1,2022,3
2022-01-22,Hospital_A,O_positive,24,30,1480,24,0,0,0,1,0,0,5,1,2022,3
2022-01-23,Hospital_A,O_positive,43,41,1478,43,0,0,0,1,0,0,6,1,2022,3
2022-01-24,Hospital_A,O_positive,43,38,1473,43,0,0,0,0,0,0,0,1,2022,4
2022-01-25,Hospital_A,O_positive,43,51,1481,43,0,0,0,0,0,0,1,1,2022,4
2022-01-26,Hospital_A,O_positive,17,25,1489,17,0,0,0,0,1,0,2,1,2022,4
2022-01-27,Hospital_A,O_positive,43,41,1487,43,0,0,0,0,0,0,3,1,2022,4
2022-01-28,Hospital_A,O_positive,54,69,1502,54,0,0,0,0,0,0,4,1,2022,4
2022-01-29,Hospital_A,O_positive,26,27,1503,26,0,178,0,1,0,0,5,1,2022,4
2022-01-30,Hospital_A,O_positive,28,38,1513,28,0,202,0,1,0,0,6,1,2022,4
2022-01-31,Hospital_A,O_positive,68,80,1525,68,0,238,0,0,0,0,0,1,2022,5
2022-02-01,Hospital_A,O_positive,44,48,1529,44,0,242,0,0,0,0,1,2,2022,5
2022-02-02,Hospital_A,O_positive,34,40,1497,34,38,196,0,0,0,0,2,2,2022,5
2022-02-03,Hospital_A,O_positive,37,35,1477,37,18,141,0,0,0,0,3,2,2022,5
2022-02-04,Hospital_A,O_positive,39,50,1421,39,67,96,0,0,0,0,4,2,2022,5
2022-02-05,Hospital_A,O_positive,29,36,1419,29,9,58,0,1,0,0,5,2,2022,5
2022-02-06,Hospital_A,O_positive,25,28,1422,25,0,33,0,1,0,0,6,2,2022,5
2022-02-07,Hospital_A,O_positive,62,77,1437,62,0,0,0,0,0,0,0,2,2022,6
2022-02-08,Hospital_A,O_positive,68,78,1447,68,0,12,0,0,0,0,1,2,2022,6
2022-02-09,Hospital_A,O_positive,63,81,1465,63,0,61,0,0,0,0,2,2,2022,6
2022-02-10,Hospital_A,O_positive,44,42,1463,44,0,17,0,0,0,0,3,2,2022,6
2022-02-11,Hospital_A,O_positive,45,53,1471,45,0,92,0,0,0,0,4,2,2022,6
2022-02-12,Hospital_A,O_positive,25,35,1481,25,0,67,0,1,0,0,5,2,2022,6
2022-02-13,Hospital_A,O_positive,32,44,1493,32,0,86,0,1,0,0,6,2,2022,6
2022-02-14,Hospital_A,O_positive,70,74,1497,70,0,16,0,0,0,0,0,2,2022,7
2022-02-15,Hospital_A,O_positive,44,39,1492,44,0,80,0,0,0,0,1,2,2022,7
2022-02-16,Hospital_A,O_positive,49,50,1493,49,0,76,0,0,0,0,2,2,2022,7
2022-02-17,Hospital_A,O_positive,54,60,1499,54,0,88,0,0,0,0,3,2,2022,7
2022-02-18,Hospital_A,O_positive,46,49,1502,46,0,164,0,0,0,0,4,2,2022,7
2022-02-19,Hospital_A,O_positive,32,39,1509,32,0,132,0,1,0,0,5,2,2022,7
2022-02-20,Hospital_A,O_positive,38,40,1511,38,0,94,0,1,0,0,6,2,2022,7
2022-02-21,Hospital_A,O_positive,52,59,1518,52,0,130,0,0,0,0,0,2,2022,8
2022-02-22,Hospital_A,O_positive,37,37,1476,37,42,51,0,0,0,0,1,2,2022,8
2022-02-23,Hospital_A,O_positive,48,51,1479,48,0,53,0,0,0,0,2,2,2022,8
2022-02-24,Hospital_A,O_positive,56,66,1489,56,0,0,0,0,0,0,3,2,2022,8
2022-02-25,Hospital_A,O_positive,43,51,1497,43,0,0,0,0,0,0,4,2,2022,8
2022-02-26,Hospital_A,O_positive,36,40,1501,36,0,80,0,1,0,0,5,2,2022,8
2022-02-27,Hospital_A,O_positive,33,36,1504,33,0,85,0,1,0,0,6,2,2022,8
2022-02-28,Hospital_A,O_positive,51,58,1511,51,0,72,0,0,0,0,0,2,2022,9
2022-03-01,Hospital_A,O_positive,45,57,1523,45,0,105,0,0,0,0,1,3,2022,9
2022-03-02,Hospital_A,O_positive,45,53,1531,45,0,60,0,0,0,0,2,3,2022,9
2022-03-03,Hospital_A,O_positive,46,53,1538,46,0,50,0,0,0,0,3,3,2022,9
2022-03-04,Hospital_A,O_positive,42,35,1531,42,0,165,0,0,0,0,4,3,2022,9
2022-03-05,Hospital_A,O_positive,22,30,1539,22,0,222,0,1,0,0,5,3,2022,9
2022-03-06,Hospital_A,O_positive,34,28,1533,34,0,213,0,1,0,0,6,3,2022,9
2022-03-07,Hospital_A,O_positive,53,55,1535,53,0,269,0,0,0,0,0,3,2022,10
2022-03-08,Hospital_A,O_positive,38,48,1489,38,56,223,0,0,0,0,1,3,2022,10
2022-03-09,Hospital_A,O_positive,46,52,1454,46,41,136,0,0,0,0,2,3,2022,10
2022-03-10,Hospital_A,O_positive,54,63,1463,54,0,82,0,0,0,0,3,3,2022,10
2022-03-11,Hospital_A,O_positive,48,51,1432,48,34,0,0,0,0,0,4,3,2022,10
2022-03-12,Hospital_A,O_positive,30,44,1446,30,0,20,0,1,0,0,5,3,2022,10
2022-03-13,Hospital_A,O_positive,31,31,1446,31,0,31,0,1,0,0,6,3,2022,10
2022-03-14,Hospital_A,O_positive,55,58,1449,55,0,0,0,0,0,0,0,3,2022,11
2022-03-15,Hospital_A,O_positive,53,57,1453,53,0,0,0,0,0,0,1,3,2022,11
2022-03-16,Hospital_A,O_positive,40,34,1447,40,0,0,0,0,0,0,2,3,2022,11
2022-03-17,Hospital_A,O_positive,55,48,1440,55,0,0,0,0,0,0,3,3,2022,11
2022-03-18,Hospital_A,O_positive,24,43,1459,24,0,0,0,0,1,0,4,3,2022,11
2022-03-19,Hospital_A,O_positive,30,36,1465,30,0,36,0,1,0,0,5,3,2022,11
2022-03-20,Hospital_A,O_positive,31,44,1478,31,0,56,0,1,0,0,6,3,2022,11
2022-03-21,Hospital_A,O_positive,60,75,1493,60,0,160,0,0,0,0,0,3,2022,12
2022-03-22,Hospital_A,O_positive,53,58,1498,53,0,160,0,0,0,0,1,3,2022,12
2022-03-23,Hospital_A,O_positive,41,45,1502,41,0,221,0,0,0,0,2,3,2022,12
2022-03-24,Hospital_A,O_positive,48,52,1506,48,0,264,0,0,0,0,3,3,2022,12
2022-03-25,Hospital_A,O_positive,60,59,1487,60,18,186,0,0,0,0,4,3,2022,12
2022-03-26,Hospital_A,O_positive,36,39,1490,36,0,189,0,1,0,0,5,3,2022,12
2022-03-27,Hospital_A,O_positive,35,45,1441,35,59,95,0,1,0,0,6,3,2022,12
2022-03-28,Hospital_A,O_positive,61,74,1398,61,56,0,0,0,0,0,0,3,2022,13
2022-03-29,Hospital_A,O_positive,55,65,1408,55,0,0,0,0,0,0,1,3,2022,13
2022-03-30,Hospital_A,O_positive,40,56,1424,40,0,0,0,0,0,0,2,3,2022,13
2022-03-31,Hospital_A,O_positive,53,61,1432,53,0,0,0,0,0,0,3,3,2022,13
2022-04-01,Hospital_A,O_positive,46,52,1438,46,0,0,0,0,0,0,4,4,2022,13
2022-04-02,Hospital_A,O_positive,29,37,1446,29,0,0,0,1,0,0,5,4,2022,13
2022-04-03,Hospital_A,O_positive,36,41,1451,36,0,0,0,1,0,0,6,4,2022,13
2022-04-04,Hospital_A,O_positive,62,70,1459,62,0,0,0,0,0,0,0,4,2022,14
2022-04-05,Hospital_A,O_positive,42,42,1459,42,0,0,0,0,0,0,1,4,2022,14
2022-04-06,Hospital_A,O_positive,38,58,1479,38,0,0,0,0,0,0,2,4,2022,14
2022-04-07,Hospital_A,O_positive,46,52,1485,46,0,0,0,0,0,0,3,4,2022,14
2022-04-08,Hospital_A,O_positive,38,43,1490,38,0,0,0,0,0,0,4,4,2022,14
2022-04-09,Hospital_A,O_positive,37,43,1496,37,0,0,0,1,0,0,5,4,2022,14
2022-04-10,Hospital_A,O_positive,31,33,1498,31,0,0,0,1,0,0,6,4,2022,14
2022-04-11,Hospital_A,O_positive,59,70,1509,59,0,0,0,0,0,0,0,4,2022,15
2022-04-12,Hospital_A,O_positive,54,63,1518,54,0,0,0,0,0,0,1,4,2022,15
2022-04-13,Hospital_A,O_positive,49,47,1516,49,0,0,0,0,0,0,2,4,2022,15
2022-04-14,Hospital_A,O_positive,35,33,1514,35,0,0,0,0,0,0,3,4,2022,15
2022-04-15,Hospital_A,O_positive,59,83,1538,59,0,0,0,0,0,0,4,4,2022,15
2022-04-16,Hospital_A,O_positive,25,22,1535,25,0,0,0,1,0,0,5,4,2022,15
2022-04-17,Hospital_A,O_positive,29,29,1535,29,0,76,0,1,0,0,6,4,2022,15
2022-04-18,Hospital_A,O_positive,48,53,1540,48,0,72,0,0,0,0,0,4,2022,16
2022-04-19,Hospital_A,O_positive,35,39,1544,35,0,74,0,0,0,0,1,4,2022,16
2022-04-20,Hospital_A,O_positive,39,45,1550,39,0,139,0,0,0,0,2,4,2022,16
2022-04-21,Hospital_A,O_positive,46,57,1561,46,0,93,0,0,0,0,3,4,2022,16
2022-04-22,Hospital_A,O_positive,53,49,1557,53,0,115,0,0,0,0,4,4,2022,16
2022-04-23,Hospital_A,O_positive,33,41,1565,33,0,82,0,1,0,0,5,4,2022,16
2022-04-24,Hospital_A,O_positive,35,35,1558,35,7,122,0,1,0,0,6,4,2022,16
2022-04-25,Hospital_A,O_positive,54,69,1573,54,0,142,0,0,0,0,0,4,2022,17
2022-04-26,Hospital_A,O_positive,36,37,1574,36,0,106,0,0,0,0,1,4,2022,17
2022-04-27,Hospital_A,O_positive,50,54,1578,50,0,167,0,0,0,0,2,4,2022,17
2022-04-28,Hospital_A,O_positive,62,71,1587,62,0,200,0,0,0,0,3,4,2022,17
2022-04-29,Hospital_A,O_positive,47,59,1599,47,0,205,0,0,0,0,4,4,2022,17
2022-04-30,Hospital_A,O_positive,28,31,1602,28,0,263,0,1,0,0,5,4,2022,17
2022-05-01,Hospital_A,O_positive,36,35,1571,36,30,242,0,1,0,0,6,5,2022,17
2022-05-02,Hospital_A,O_positive,61,69,1520,61,59,122,0,0,0,0,0,5,2022,18
2022-05-03,Hospital_A,O_positive,44,49,1525,44,0,78,0,0,0,0,1,5,2022,18
2022-05-04,Hospital_A,O_positive,49,51,1494,49,33,54,0,0,0,0,2,5,2022,18
2022-05-05,Hospital_A,O_positive,55,59,1498,55,0,145,0,0,0,0,3,5,2022,18
2022-05-06,Hospital_A,O_positive,44,49,1503,44,0,166,0,0,0,0,4,5,2022,18
2022-05-07,Hospital_A,O_positive,33,44,1514,33,0,194,0,1,0,0,5,5,2022,18
2022-05-08,Hospital_A,O_positive,36,45,1523,36,0,180,0,1,0,0,6,5,2022,18
2022-05-09,Hospital_A,O_positive,52,61,1500,52,32,190,0,0,0,0,0,5,2022,19
2022-05-10,Hospital_A,O_positive,48,53,1492,48,13,129,0,0,0,0,1,5,2022,19
2022-05-11,Hospital_A,O_positive,44,52,1487,44,13,72,0,0,0,0,2,5,2022,19
2022-05-12,Hospital_A,O_positive,41,50,1496,41,0,127,0,0,0,0,3,5,2022,19
2022-05-13,Hospital_A,O_positive,36,32,1461,36,31,117,0,0,0,0,4,5,2022,19
2022-05-14,Hospital_A,O_positive,42,49,1468,42,0,145,0,1,0,0,5,5,2022,19
2022-05-15,Hospital_A,O_positive,31,26,1463,31,0,114,0,1,0,0,6,5,2022,19
2022-05-16,Hospital_A,O_positive,44,52,1471,44,0,70,0,0,0,0,0,5,2022,20
2022-05-17,Hospital_A,O_positive,51,58,1478,51,0,19,0,0,0,0,1,5,2022,20
2022-05-18,Hospital_A,O_positive,46,47,1460,46,19,76,0,0,0,0,2,5,2022,20
2022-05-19,Hospital_A,O_positive,39,39,1460,39,0,70,0,0,0,0,3,5,2022,20
2022-05-20,Hospital_A,O_positive,35,46,1471,35,0,35,0,0,0,0,4,5,2022,20
2022-05-21,Hospital_A,O_positive,26,29,1474,26,0,9,0,1,0,0,5,5,2022,20
2022-05-22,Hospital_A,O_positive,29,24,1469,29,0,170,0,1,0,0,6,5,2022,20
2022-05-23,Hospital_A,O_positive,55,55,1469,55,0,144,0,0,0,0,0,5,2022,21
2022-05-24,Hospital_A,O_positive,46,47,1470,46,0,167,0,0,0,0,1,5,2022,21
2022-05-25,Hospital_A,O_positive,37,38,1471,37,0,130,0,0,0,0,2,5,2022,21
2022-05-26,Hospital_A,O_positive,37,40,1442,37,32,165,0,0,0,0,3,5,2022,21
2022-05-27,Hospital_A,O_positive,47,48,1443,47,0,228,0,0,0,0,4,5,2022,21
2022-05-28,Hospital_A,O_positive,29,24,1424,29,14,185,0,1,0,0,5,5,2022,21
2022-05-29,Hospital_A,O_positive,26,23,1421,26,0,203,0,1,0,0,6,5,2022,21
2022-05-30,Hospital_A,O_positive,58,65,1379,58,49,137,0,0,0,0,0,5,2022,22
2022-05-31,Hospital_A,O_positive,50,50,1327,50,52,70,0,0,0,0,1,5,2022,22
2022-06-01,Hospital_A,O_positive,40,56,1343,40,0,79,0,0,0,0,2,6,2022,22
2022-06-02,Hospital_A,O_positive,54,63,1352,54,0,96,0,0,0,0,3,6,2022,22
2022-06-03,Hospital_A,O_positive,45,51,1358,45,0,133,0,0,0,0,4,6,2022,22
2022-06-04,Hospital_A,O_positive,41,32,1349,41,0,92,0,1,0,0,5,6,2022,22
2022-06-05,Hospital_A,O_positive,23,20,1346,23,0,122,0,1,0,0,6,6,2022,22
2022-06-06,Hospital_A,O_positive,55,66,1357,55,0,116,0,0,0,0,0,6,2022,23
2022-06-07,Hospital_A,O_positive,46,57,1354,46,14,87,0,0,0,0,1,6,2022,23
2022-06-08,Hospital_A,O_positive,48,43,1349,48,0,39,0,0,0,0,2,6,2022,23
2022-06-09,Hospital_A,O_positive,45,58,1362,45,0,100,0,0,0,0,3,6,2022,23
2022-06-10,Hospital_A,O_positive,49,44,1357,49,0,90,0,0,0,0,4,6,2022,23
2022-06-11,Hospital_A,O_positive,33,36,1360,33,0,57,0,1,0,0,5,6,2022,23
2022-06-12,Hospital_A,O_positive,33,42,1369,33,0,24,0,1,0,0,6,6,2022,23
2022-06-13,Hospital_A,O_positive,39,40,1370,39,0,82,0,0,0,0,0,6,2022,24
2022-06-14,Hospital_A,O_positive,47,41,1364,47,0,35,0,0,0,0,1,6,2022,24
2022-06-15,Hospital_A,O_positive,41,39,1362,41,0,92,0,0,0,0,2,6,2022,24
2022-06-16,Hospital_A,O_positive,44,48,1366,44,0,97,0,0,0,0,3,6,2022,24
2022-06-17,Hospital_A,O_positive,52,37,1351,52,0,143,0,0,0,0,4,6,2022,24
2022-06-18,Hospital_A,O_positive,36,37,1352,36,0,133,0,1,0,0,5,6,2022,24
2022-06-19,Hospital_A,O_positive,33,42,1361,33,0,199,0,1,0,0,6,6,2022,24
2022-06-20,Hospital_A,O_positive,60,58,1359,60,0,139,0,0,0,0,0,6,2022,25
2022-06-21,Hospital_A,O_positive,50,55,1350,50,14,75,0,0,0,0,1,6,2022,25
2022-06-22,Hospital_A,O_positive,34,42,1358,34,0,112,0,0,0,0,2,6,2022,25
2022-06-23,Hospital_A,O_positive,43,38,1312,43,41,28,0,0,0,0,3,6,2022,25
2022-06-24,Hospital_A,O_positive,46,44,1310,46,0,0,0,0,0,0,4,6,2022,25
2022-06-25,Hospital_A,O_positive,27,29,1312,27,0,0,0,1,0,0,5,6,2022,25
2022-06-26,Hospital_A,O_positive,29,28,1311,29,0,0,0,1,0,0,6,6,2022,25
2022-06-27,Hospital_A,O_positive,48,59,1322,48,0,0,0,0,0,0,0,6,2022,26
2022-06-28,Hospital_A,O_positive,57,54,1319,57,0,0,0,0,0,0,1,6,2022,26
2022-06-29,Hospital_A,O_positive,43,45,1321,43,0,0,0,0,0,0,2,6,2022,26
2022-06-30,Hospital_A,O_positive,44,57,1334,44,0,0,0,0,0,0,3,6,2022,26
2022-07-01,Hospital_A,O_positive,53,63,1344,53,0,0,0,0,0,1,4,7,2022,26
2022-07-02,Hospital_A,O_positive,36,45,1353,36,0,0,0,1,0,1,5,7,2022,26
2022-07-03,Hospital_A,O_positive,47,46,1352,47,0,0,0,1,0,1,6,7,2022,26
2022-07-04,Hospital_A,O_positive,56,53,1349,56,0,0,0,0,0,1,0,7,2022,27
2022-07-05,Hospital_A,O_positive,60,68,1357,60,0,0,0,0,0,1,1,7,2022,27
2022-07-06,Hospital_A,O_positive,54,54,1357,54,0,25,0,0,0,1,2,7,2022,27
2022-07-07,Hospital_A,O_positive,44,47,1360,44,0,0,0,0,0,1,3,7,2022,27
2022-07-08,Hospital_A,O_positive,51,43,1352,51,0,0,0,0,0,1,4,7,2022,27
2022-07-09,Hospital_A,O_positive,32,38,1358,32,0,148,0,1,0,1,5,7,2022,27
2022-07-10,Hospital_A,O_positive,53,62,1367,53,0,151,0,1,0,1,6,7,2022,27
2022-07-11,Hospital_A,O_positive,63,62,1366,63,0,88,0,0,0,1,0,7,2022,28
2022-07-12,Hospital_A,O_positive,62,62,1366,62,0,26,0,0,0,1,1,7,2022,28
2022-07-13,Hospital_A,O_positive,43,50,1373,43,0,41,0,0,0,1,2,7,2022,28
2022-07-14,Hospital_A,O_positive,59,61,1375,59,0,85,0,0,0,1,3,7,2022,28
2022-07-15,Hospital_A,O_positive,40,52,1387,40,0,82,0,0,0,1,4,7,2022,28
2022-07-16,Hospital_A,O_positive,39,48,1396,39,0,91,0,1,0,1,5,7,2022,28
2022-07-17,Hospital_A,O_positive,32,35,1399,32,0,59,0,1,0,1,6,7,2022,28
2022-07-18,Hospital_A,O_positive,59,55,1395,59,0,0,0,0,0,1,0,7,2022,29
2022-07-19,Hospital_A,O_positive,51,51,1395,51,0,0,0,0,0,1,1,7,2022,29
2022-07-20,Hospital_A,O_positive,55,53,1393,55,0,20,0,0,0,1,2,7,2022,29
2022-07-21,Hospital_A,O_positive,43,58,1408,43,0,36,0,0,0,1,3,7,2022,29
2022-07-22,Hospital_A,O_positive,57,80,1431,57,0,0,0,0,0,1,4,7,2022,29
